fips,year,Total Amount
17057,2011,0
17057,2012,1
17057,2013,2
17057,2014,0
17057,2015,1
17057,2016,3
17057,2017,1
17057,2018,3
17057,2019,1
17057,2020,1
17057,2021,0
17059,2000,0
17059,2001,0
17059,2002,4
17059,2003,0
17059,2004,0
17059,2005,0
17059,2006,0
17059,2007,3
17059,2008,0
17059,2009,0
17059,2010,0
17059,2011,0
17059,2012,1
17059,2013,1
17059,2014,0
17059,2015,0
17059,2016,0
17059,2017,0
17059,2018,0
17059,2019,0
17059,2020,0
17059,2021,0
17061,2000,0
17061,2001,0
17061,2002,1
17061,2003,0
17061,2004,0
17061,2005,1
17061,2006,1
17061,2007,0
17061,2008,0
17061,2009,0
17061,2010,0
17061,2011,0
17061,2012,1
17061,2013,1
17061,2014,1
17061,2015,0
17061,2016,1
17061,2017,0
17061,2018,1
17061,2019,0
17061,2020,0
17061,2021,0
17063,2000,0
17063,2001,0
17063,2002,25
17063,2003,1
17063,2004,4
17063,2005,9
17063,2006,9
17063,2007,1
17063,2008,0
17063,2009,0
17063,2010,2
17063,2011,1
17063,2012,9
17063,2013,2
17063,2014,3
17063,2015,3
17063,2016,8
17063,2017,4
17063,2018,5
17063,2019,0
17063,2020,1
17063,2021,5
17065,2000,0
17065,2001,0
17065,2002,2
17065,2003,0
17065,2004,0
17065,2005,0
17065,2006,2
17065,2007,3
17065,2008,0
17065,2009,0
17065,2010,0
17065,2011,1
17065,2012,0
17065,2013,4
17065,2014,1
17065,2015,0
17065,2016,0
17065,2017,1
17065,2018,0
17065,2019,1
17065,2020,0
17065,2021,1
17067,2000,0
17067,2001,0
17067,2002,3
17067,2003,2
17067,2004,1
17067,2005,1
17067,2006,1
17067,2007,0
17067,2008,0
17067,2009,0
17067,2010,0
17067,2011,0
17067,2012,1
17067,2013,0
17067,2014,0
17067,2015,0
17067,2016,0
17067,2017,0
17067,2018,0
17067,2019,0
17067,2020,0
17067,2021,0
17069,2000,0
17069,2001,0
17069,2002,2
17069,2003,0
17069,2004,0
17069,2005,0
17069,2006,0
17069,2007,3
17069,2008,0
17069,2009,0
17069,2010,0
17069,2011,0
17069,2012,0
17069,2013,0
17069,2014,0
17069,2015,0
17069,2016,0
17069,2017,0
17069,2018,0
17069,2019,0
17069,2020,0
17069,2021,0
17071,2000,0
17071,2001,0
17071,2002,1
17071,2003,2
17071,2004,1
17071,2005,1
17071,2006,1
17071,2007,0
17071,2008,0
17071,2009,0
17071,2010,0
17071,2011,0
17071,2012,0
17071,2013,0
17071,2014,0
17071,2015,0
17071,2016,2
17071,2017,0
17071,2018,2
17071,2019,0
17071,2020,0
17071,2021,0
17073,2000,0
17073,2001,0
17073,2002,3
17073,2003,1
17073,2004,1
17073,2005,0
17073,2006,1
17073,2007,3
17073,2008,0
17073,2009,0
17073,2010,0
17073,2011,1
17073,2012,0
17073,2013,0
17073,2014,0
17073,2015,0
17073,2016,0
17073,2017,0
17073,2018,3
17073,2019,0
17073,2020,0
17073,2021,0
17075,2000,0
17075,2001,0
17075,2002,3
17075,2003,1
17075,2004,2
17075,2005,2
17075,2006,3
17075,2007,0
17075,2008,0
17075,2009,0
17075,2010,0
17075,2011,0
17075,2012,2
17075,2013,3
17075,2014,0
17075,2015,0
17075,2016,1
17075,2017,2
17075,2018,1
17075,2019,0
17075,2020,0
17075,2021,0
17077,2000,0
17077,2001,0
17077,2002,1
17077,2003,0
17077,2004,0
17077,2005,0
17077,2006,1
17077,2007,0
17077,2008,0
17077,2009,1
17077,2010,0
17077,2011,1
17077,2012,0
17077,2013,5
17077,2014,1
17077,2015,0
17077,2016,1
17077,2017,1
17077,2018,1
17077,2019,1
17077,2020,0
17077,2021,2
17079,2000,0
17079,2001,0
17079,2002,5
17079,2003,1
17079,2004,0
17079,2005,0
17079,2006,4
17079,2007,0
17079,2008,0
17079,2009,0
17079,2010,0
17079,2011,0
17079,2012,1
17079,2013,0
17079,2014,1
17079,2015,0
17079,2016,1
17079,2017,0
17079,2018,0
17079,2019,0
17079,2020,0
17079,2021,0
17081,2000,0
17081,2001,0
17081,2002,0
17081,2003,0
17081,2004,0
17081,2005,0
17081,2006,2
17081,2007,0
17081,2008,0
17081,2009,0
17081,2010,0
17081,2011,2
17081,2012,0
17081,2013,5
17081,2014,1
17081,2015,0
17081,2016,0
17081,2017,1
17081,2018,2
17081,2019,1
17081,2020,0
17081,2021,1
17083,2000,0
17083,2001,0
17083,2002,17
17083,2003,3
17083,2004,1
17083,2005,0
17083,2006,2
17083,2007,3
17083,2008,1
17083,2009,0
17083,2010,1
17083,2011,0
17083,2012,1
17083,2013,1
17083,2014,2
17083,2015,3
17083,2016,1
17083,2017,3
17083,2018,4
17083,2019,0
17083,2020,0
17083,2021,1
17085,2000,0
17085,2001,0
17085,2002,1
17085,2003,1
17085,2004,1
17085,2005,1
17085,2006,3
17085,2007,0
17085,2008,1
17085,2009,0
17085,2010,0
17085,2011,0
17085,2012,1
17085,2013,1
17085,2014,0
17085,2015,0
17085,2016,0
17085,2017,2
17085,2018,2
17085,2019,0
17085,2020,0
17085,2021,0
17087,2000,0
17087,2001,0
17087,2002,1
17087,2003,0
17087,2004,0
17087,2005,0
17087,2006,0
17087,2007,2
17087,2008,0
17087,2009,1
17087,2010,0
17087,2011,0
17087,2012,0
17087,2013,3
17087,2014,0
17087,2015,0
17087,2016,2
17087,2017,0
17087,2018,1
17087,2019,1
17087,2020,0
17087,2021,1
17089,2000,0
17089,2001,0
17089,2002,438
17089,2003,17
17089,2004,18
17089,2005,98
17089,2006,82
17089,2007,37
17089,2008,7
17089,2009,1
17089,2010,37
17089,2011,17
17089,2012,151
17089,2013,52
17089,2014,28
17089,2015,29
17089,2016,71
17089,2017,49
17089,2018,89
17089,2019,16
17089,2020,33
17089,2021,33
17091,2000,0
17091,2001,0
17091,2002,46
17091,2003,3
17091,2004,4
17091,2005,9
17091,2006,16
17091,2007,4
17091,2008,0
17091,2009,0
17091,2010,1
17091,2011,1
17091,2012,11
17091,2013,1
17091,2014,1
17091,2015,3
17091,2016,14
17091,2017,4
17091,2018,8
17091,2019,1
17091,2020,3
17091,2021,5
17093,2000,0
17093,2001,0
17093,2002,67
17093,2003,2
17093,2004,6
17093,2005,36
17093,2006,34
17093,2007,17
17093,2008,1
17093,2009,0
17093,2010,18
17093,2011,2
17093,2012,45
17093,2013,6
17093,2014,6
17093,2015,9
17093,2016,16
17093,2017,8
17093,2018,18
17093,2019,6
17093,2020,6
17093,2021,14
17095,2000,0
17095,2001,0
17095,2002,13
17095,2003,0
17095,2004,0
17095,2005,5
17095,2006,0
17095,2007,0
17095,2008,0
17095,2009,0
17095,2010,1
17095,2011,0
17095,2012,1
17095,2013,1
17095,2014,0
17095,2015,0
17095,2016,2
17095,2017,1
17095,2018,2
17095,2019,1
17095,2020,0
17095,2021,0
17097,2000,0
17097,2001,0
17097,2002,403
17097,2003,16
17097,2004,13
17097,2005,77
17097,2006,57
17097,2007,29
17097,2008,7
17097,2009,1
17097,2010,23
17097,2011,16
17097,2012,125
17097,2013,48
17097,2014,24
17097,2015,23
17097,2016,67
17097,2017,45
17097,2018,82
17097,2019,10
17097,2020,30
17097,2021,24
17099,2000,0
17099,2001,0
17099,2002,1
17099,2003,0
17099,2004,1
17099,2005,1
17099,2006,3
17099,2007,1
17099,2008,0
17099,2009,0
17099,2010,1
17099,2011,0
17099,2012,1
17099,2013,1
17099,2014,1
17099,2015,2
17099,2016,1
17099,2017,1
17099,2018,2
17099,2019,0
17099,2020,1
17099,2021,2
17101,2000,0
17101,2001,0
17101,2002,1
17101,2003,1
17101,2004,0
17101,2005,0
17101,2006,3
17101,2007,0
17101,2008,0
17101,2009,0
17101,2010,0
17101,2011,0
17101,2012,2
17101,2013,1
17101,2014,1
17101,2015,1
17101,2016,1
17101,2017,0
17101,2018,0
17101,2019,0
17101,2020,0
17101,2021,0
17103,2000,0
17103,2001,0
17103,2002,8
17103,2003,1
17103,2004,1
17103,2005,1
17103,2006,1
17103,2007,3
17103,2008,0
17103,2009,0
17103,2010,0
17103,2011,0
17103,2012,1
17103,2013,2
17103,2014,1
17103,2015,0
17103,2016,1
17103,2017,1
17103,2018,3
17103,2019,0
17103,2020,0
17103,2021,1
17105,2000,0
17105,2001,0
17105,2002,10
17105,2003,1
17105,2004,2
17105,2005,7
17105,2006,7
17105,2007,1
17105,2008,0
17105,2009,0
17105,2010,0
17105,2011,0
17105,2012,3
17105,2013,3
17105,2014,1
17105,2015,0
17105,2016,5
17105,2017,3
17105,2018,2
17105,2019,0
17105,2020,1
17105,2021,0
17107,2000,0
17107,2001,0
17107,2002,21
17107,2003,2
17107,2004,1
17107,2005,4
17107,2006,4
17107,2007,2
17107,2008,0
17107,2009,1
17107,2010,1
17107,2011,0
17107,2012,4
17107,2013,3
17107,2014,0
17107,2015,3
17107,2016,5
17107,2017,0
17107,2018,3
17107,2019,1
17107,2020,1
17107,2021,0
17109,2000,0
17109,2001,0
17109,2002,6
17109,2003,0
17109,2004,1
17109,2005,2
17109,2006,0
17109,2007,0
17109,2008,0
17109,2009,0
17109,2010,0
17109,2011,0
17109,2012,0
17109,2013,0
17109,2014,0
17109,2015,0
17109,2016,1
17109,2017,0
17109,2018,1
17109,2019,0
17109,2020,0
17109,2021,0
17111,2000,0
17111,2001,0
17111,2002,407
17111,2003,16
17111,2004,14
17111,2005,87
17111,2006,62
17111,2007,36
17111,2008,10
17111,2009,1
17111,2010,26
17111,2011,16
17111,2012,138
17111,2013,53
17111,2014,25
17111,2015,28
17111,2016,70
17111,2017,51
17111,2018,87
17111,2019,10
17111,2020,31
17111,2021,31
17113,2000,0
17113,2001,0
17113,2002,5
17113,2003,3
17113,2004,0
17113,2005,0
17113,2006,4
17113,2007,0
17113,2008,0
17113,2009,1
17113,2010,2
17113,2011,0
17113,2012,0
17113,2013,2
17113,2014,0
17113,2015,1
17113,2016,1
17113,2017,0
17113,2018,5
17113,2019,0
17113,2020,1
17113,2021,0
17115,2000,0
17115,2001,0
17115,2002,13
17115,2003,4
17115,2004,1
17115,2005,1
17115,2006,4
17115,2007,1
17115,2008,0
17115,2009,0
17115,2010,0
17115,2011,0
17115,2012,3
17115,2013,2
17115,2014,0
17115,2015,1
17115,2016,2
17115,2017,0
17115,2018,1
17115,2019,1
17115,2020,0
17115,2021,0
17117,2000,0
17117,2001,0
17117,2002,23
17117,2003,3
17117,2004,1
17117,2005,1
17117,2006,0
17117,2007,3
17117,2008,1
17117,2009,0
17117,2010,0
17117,2011,0
17117,2012,3
17117,2013,1
17117,2014,0
17117,2015,3
17117,2016,2
17117,2017,2
17117,2018,3
17117,2019,1
17117,2020,0
17117,2021,0
17119,2000,0
17119,2001,0
17119,2002,116
17119,2003,19
17119,2004,15
17119,2005,9
17119,2006,26
17119,2007,24
17119,2008,11
17119,2009,4
17119,2010,2
17119,2011,3
17119,2012,12
17119,2013,11
17119,2014,5
17119,2015,18
17119,2016,7
17119,2017,11
17119,2018,18
17119,2019,5
17119,2020,1
17119,2021,6
17121,2000,0
17121,2001,0
17121,2002,5
17121,2003,0
17121,2004,1
17121,2005,0
17121,2006,1
17121,2007,1
17121,2008,0
17121,2009,0
17121,2010,0
17121,2011,0
17121,2012,0
17121,2013,2
17121,2014,0
17121,2015,2
17121,2016,0
17121,2017,0
17121,2018,2
17121,2019,0
17121,2020,0
17121,2021,0
17123,2000,0
17123,2001,0
17123,2002,13
17123,2003,1
17123,2004,1
17123,2005,5
17123,2006,2
17123,2007,1
17123,2008,0
17123,2009,0
17123,2010,1
17123,2011,0
17123,2012,1
17123,2013,2
17123,2014,1
17123,2015,0
17123,2016,2
17123,2017,2
17123,2018,2
17123,2019,1
17123,2020,0
17123,2021,0
17125,2000,0
17125,2001,0
17125,2002,6
17125,2003,0
17125,2004,0
17125,2005,1
17125,2006,1
17125,2007,0
17125,2008,0
17125,2009,1
17125,2010,1
17125,2011,0
17125,2012,0
17125,2013,2
17125,2014,0
17125,2015,1
17125,2016,1
17125,2017,0
17125,2018,3
17125,2019,0
17125,2020,1
17125,2021,0
17127,2000,0
17127,2001,0
17127,2002,2
17127,2003,0
17127,2004,0
17127,2005,0
17127,2006,0
17127,2007,0
17127,2008,1
17127,2009,0
17127,2010,0
17127,2011,1
17127,2012,0
17127,2013,1
17127,2014,0
17127,2015,0
17127,2016,0
17127,2017,0
17127,2018,0
17127,2019,1
17127,2020,0
17127,2021,1
17129,2000,0
17129,2001,0
17129,2002,11
17129,2003,2
17129,2004,1
17129,2005,0
17129,2006,0
17129,2007,1
17129,2008,0
17129,2009,0
17129,2010,0
17129,2011,0
17129,2012,3
17129,2013,1
17129,2014,0
17129,2015,2
17129,2016,2
17129,2017,0
17129,2018,1
17129,2019,1
17129,2020,0
17129,2021,0
17131,2000,0
17131,2001,0
17131,2002,4
17131,2003,2
17131,2004,1
17131,2005,1
17131,2006,1
17131,2007,1
17131,2008,0
17131,2009,0
17131,2010,0
17131,2011,1
17131,2012,0
17131,2013,0
17131,2014,0
17131,2015,0
17131,2016,2
17131,2017,0
17131,2018,4
17131,2019,0
17131,2020,0
17131,2021,0
17133,2000,0
17133,2001,0
17133,2002,57
17133,2003,8
17133,2004,5
17133,2005,5
17133,2006,14
17133,2007,11
17133,2008,4
17133,2009,3
17133,2010,1
17133,2011,2
17133,2012,3
17133,2013,10
17133,2014,2
17133,2015,12
17133,2016,6
17133,2017,6
17133,2018,6
17133,2019,2
17133,2020,1
17133,2021,2
17135,2000,0
17135,2001,0
17135,2002,22
17135,2003,3
17135,2004,1
17135,2005,1
17135,2006,3
17135,2007,3
17135,2008,0
17135,2009,0
17135,2010,0
17135,2011,0
17135,2012,6
17135,2013,1
17135,2014,1
17135,2015,5
17135,2016,3
17135,2017,2
17135,2018,4
17135,2019,1
17135,2020,0
17135,2021,0
17137,2000,0
17137,2001,0
17137,2002,12
17137,2003,2
17137,2004,1
17137,2005,0
17137,2006,2
17137,2007,1
17137,2008,0
17137,2009,0
17137,2010,0
17137,2011,0
17137,2012,4
17137,2013,0
17137,2014,1
17137,2015,1
17137,2016,3
17137,2017,0
17137,2018,2
17137,2019,1
17137,2020,0
17137,2021,0
17139,2000,0
17139,2001,0
17139,2002,7
17139,2003,2
17139,2004,0
17139,2005,0
17139,2006,0
17139,2007,0
17139,2008,0
17139,2009,0
17139,2010,0
17139,2011,1
17139,2012,0
17139,2013,1
17139,2014,0
17139,2015,0
17139,2016,0
17139,2017,0
17139,2018,1
17139,2019,0
17139,2020,0
17139,2021,0
17141,2000,0
17141,2001,0
17141,2002,2
17141,2003,1
17141,2004,1
17141,2005,3
17141,2006,1
17141,2007,3
17141,2008,3
17141,2009,0
17141,2010,0
17141,2011,0
17141,2012,2
17141,2013,2
17141,2014,0
17141,2015,1
17141,2016,0
17141,2017,5
17141,2018,4
17141,2019,0
17141,2020,0
17141,2021,1
17143,2000,0
17143,2001,0
17143,2002,8
17143,2003,0
17143,2004,0
17143,2005,0
17143,2006,3
17143,2007,0
17143,2008,0
17143,2009,1
17143,2010,1
17143,2011,0
17143,2012,0
17143,2013,1
17143,2014,0
17143,2015,0
17143,2016,1
17143,2017,0
17143,2018,3
17143,2019,0
17143,2020,1
17143,2021,0
17145,2000,0
17145,2001,0
17145,2002,4
17145,2003,0
17145,2004,0
17145,2005,0
17145,2006,2
17145,2007,0
17145,2008,0
17145,2009,0
17145,2010,0
17145,2011,1
17145,2012,1
17145,2013,5
17145,2014,1
17145,2015,0
17145,2016,0
17145,2017,2
17145,2018,0
17145,2019,1
17145,2020,0
17145,2021,1
17147,2000,0
17147,2001,0
17147,2002,12
17147,2003,1
17147,2004,0
17147,2005,4
17147,2006,6
17147,2007,1
17147,2008,0
17147,2009,0
17147,2010,1
17147,2011,0
17147,2012,1
17147,2013,3
17147,2014,0
17147,2015,0
17147,2016,2
17147,2017,0
17147,2018,2
17147,2019,0
17147,2020,0
17147,2021,0
17149,2000,0
17149,2001,0
17149,2002,1
17149,2003,0
17149,2004,0
17149,2005,1
17149,2006,2
17149,2007,0
17149,2008,0
17149,2009,0
17149,2010,0
17149,2011,0
17149,2012,0
17149,2013,1
17149,2014,0
17149,2015,1
17149,2016,0
17149,2017,0
17149,2018,0
17149,2019,0
17149,2020,0
17149,2021,0
17151,2000,0
17151,2001,0
17151,2002,1
17151,2003,0
17151,2004,0
17151,2005,0
17151,2006,0
17151,2007,3
17151,2008,0
17151,2009,1
17151,2010,0
17151,2011,0
17151,2012,0
17151,2013,2
17151,2014,0
17151,2015,0
17151,2016,2
17151,2017,0
17151,2018,1
17151,2019,1
17151,2020,0
17151,2021,1
17153,2000,0
17153,2001,0
17153,2002,2
17153,2003,0
17153,2004,0
17153,2005,0
17153,2006,0
17153,2007,0
17153,2008,1
17153,2009,0
17153,2010,0
17153,2011,1
17153,2012,0
17153,2013,0
17153,2014,0
17153,2015,0
17153,2016,1
17153,2017,0
17153,2018,0
17153,2019,2
17153,2020,0
17153,2021,1
17155,2000,0
17155,2001,0
17155,2002,7
17155,2003,1
17155,2004,1
17155,2005,1
17155,2006,0
17155,2007,1
17155,2008,0
17155,2009,0
17155,2010,0
17155,2011,0
17155,2012,0
17155,2013,1
17155,2014,1
17155,2015,0
17155,2016,1
17155,2017,1
17155,2018,1
17155,2019,0
17155,2020,0
17155,2021,0
17157,2000,0
17157,2001,0
17157,2002,10
17157,2003,1
17157,2004,3
17157,2005,2
17157,2006,3
17157,2007,1
17157,2008,0
17157,2009,2
17157,2010,0
17157,2011,0
17157,2012,2
17157,2013,7
17157,2014,1
17157,2015,6
17157,2016,1
17157,2017,2
17157,2018,2
17157,2019,2
17157,2020,0
17157,2021,0
17159,2000,0
17159,2001,0
17159,2002,2
17159,2003,0
17159,2004,0
17159,2005,0
17159,2006,2
17159,2007,0
17159,2008,0
17159,2009,0
17159,2010,0
17159,2011,0
17159,2012,1
17159,2013,2
17159,2014,1
17159,2015,1
17159,2016,0
17159,2017,0
17159,2018,0
17159,2019,0
17159,2020,0
17159,2021,0
17161,2000,0
17161,2001,0
17161,2002,5
17161,2003,3
17161,2004,2
17161,2005,2
17161,2006,0
17161,2007,1
17161,2008,0
17161,2009,0
17161,2010,0
17161,2011,0
17161,2012,0
17161,2013,0
17161,2014,0
17161,2015,0
17161,2016,2
17161,2017,0
17161,2018,2
17161,2019,0
17161,2020,0
17161,2021,0
17163,2000,0
17163,2001,0
17163,2002,110
17163,2003,17
17163,2004,11
17163,2005,7
17163,2006,22
17163,2007,24
17163,2008,9
17163,2009,2
17163,2010,1
17163,2011,3
17163,2012,8
17163,2013,7
17163,2014,4
17163,2015,13
17163,2016,5
17163,2017,11
17163,2018,16
17163,2019,3
17163,2020,1
17163,2021,5
17165,2000,0
17165,2001,0
17165,2002,1
17165,2003,0
17165,2004,0
17165,2005,0
17165,2006,1
17165,2007,2
17165,2008,0
17165,2009,1
17165,2010,0
17165,2011,1
17165,2012,0
17165,2013,4
17165,2014,1
17165,2015,0
17165,2016,1
17165,2017,1
17165,2018,1
17165,2019,1
17165,2020,0
17165,2021,2
17167,2000,0
17167,2001,0
17167,2002,10
17167,2003,0
17167,2004,0
17167,2005,2
17167,2006,2
17167,2007,0
17167,2008,1
17167,2009,0
17167,2010,0
17167,2011,0
17167,2012,1
17167,2013,3
17167,2014,1
17167,2015,1
17167,2016,1
17167,2017,0
17167,2018,1
17167,2019,0
17167,2020,0
17167,2021,0
17169,2000,0
17169,2001,0
17169,2002,6
17169,2003,1
17169,2004,1
17169,2005,0
17169,2006,1
17169,2007,0
17169,2008,0
17169,2009,0
17169,2010,0
17169,2011,0
17169,2012,0
17169,2013,0
17169,2014,0
17169,2015,1
17169,2016,0
17169,2017,0
17169,2018,1
17169,2019,0
17169,2020,0
17169,2021,0
17171,2000,0
17171,2001,0
17171,2002,0
17171,2003,0
17171,2004,0
17171,2005,1
17171,2006,0
17171,2007,0
17171,2008,0
17171,2009,0
17171,2010,0
17171,2011,0
17171,2012,0
17171,2013,1
17171,2014,0
17171,2015,0
17171,2016,0
17171,2017,0
17171,2018,0
17171,2019,0
17171,2020,0
17171,2021,0
17173,2000,0
17173,2001,0
17173,2002,13
17173,2003,0
17173,2004,0
17173,2005,1
17173,2006,5
17173,2007,0
17173,2008,1
17173,2009,0
17173,2010,0
17173,2011,1
17173,2012,0
17173,2013,2
17173,2014,0
17173,2015,2
17173,2016,0
17173,2017,0
17173,2018,1
17173,2019,0
17173,2020,0
17173,2021,0
17175,2000,0
17175,2001,0
17175,2002,8
17175,2003,0
17175,2004,0
17175,2005,4
17175,2006,0
17175,2007,1
17175,2008,0
17175,2009,0
17175,2010,1
17175,2011,0
17175,2012,1
17175,2013,1
17175,2014,0
17175,2015,0
17175,2016,1
17175,2017,1
17175,2018,1
17175,2019,1
17175,2020,0
17175,2021,0
17177,2000,0
17177,2001,0
17177,2002,2
17177,2003,1
17177,2004,0
17177,2005,3
17177,2006,2
17177,2007,4
17177,2008,0
17177,2009,0
17177,2010,0
17177,2011,0
17177,2012,2
17177,2013,3
17177,2014,0
17177,2015,0
17177,2016,1
17177,2017,4
17177,2018,0
17177,2019,0
17177,2020,0
17177,2021,0
17179,2000,0
17179,2001,0
17179,2002,11
17179,2003,0
17179,2004,0
17179,2005,8
17179,2006,5
17179,2007,1
17179,2008,0
17179,2009,0
17179,2010,1
17179,2011,0
17179,2012,2
17179,2013,3
17179,2014,0
17179,2015,1
17179,2016,3
17179,2017,1
17179,2018,2
17179,2019,1
17179,2020,0
17179,2021,0
17181,2000,0
17181,2001,0
17181,2002,4
17181,2003,0
17181,2004,0
17181,2005,0
17181,2006,0
17181,2007,0
17181,2008,0
17181,2009,1
17181,2010,0
17181,2011,0
17181,2012,1
17181,2013,4
17181,2014,0
17181,2015,0
17181,2016,1
17181,2017,1
17181,2018,1
17181,2019,0
17181,2020,0
17181,2021,1
17183,2000,0
17183,2001,0
17183,2002,5
17183,2003,1
17183,2004,1
17183,2005,0
17183,2006,1
17183,2007,0
17183,2008,0
17183,2009,0
17183,2010,1
17183,2011,0
17183,2012,0
17183,2013,0
17183,2014,0
17183,2015,0
17183,2016,0
17183,2017,0
17183,2018,4
17183,2019,0
17183,2020,0
17183,2021,0
17185,2000,0
17185,2001,0
17185,2002,6
17185,2003,1
17185,2004,0
17185,2005,0
17185,2006,1
17185,2007,0
17185,2008,0
17185,2009,0
17185,2010,0
17185,2011,0
17185,2012,1
17185,2013,1
17185,2014,0
17185,2015,0
17185,2016,1
17185,2017,0
17185,2018,0
17185,2019,0
17185,2020,0
17185,2021,0
17187,2000,0
17187,2001,0
17187,2002,7
17187,2003,1
17187,2004,0
17187,2005,0
17187,2006,0
17187,2007,0
17187,2008,0
17187,2009,0
17187,2010,0
17187,2011,0
17187,2012,0
17187,2013,0
17187,2014,0
17187,2015,0
17187,2016,0
17187,2017,0
17187,2018,1
17187,2019,0
17187,2020,0
17187,2021,0
17189,2000,0
17189,2001,0
17189,2002,12
17189,2003,1
17189,2004,4
17189,2005,2
17189,2006,4
17189,2007,2
17189,2008,0
17189,2009,2
17189,2010,0
17189,2011,1
