,fips,year,Total Amount,AVG_shifted
19,6049,2019,0.0,0.16666666666666666
20,6049,2020,0.3333333333333333,0.0
21,6049,2021,0.3333333333333333,0.3333333333333333
0,6051,2000,0.0,
1,6051,2001,0.0,0.0
2,6051,2002,0.0,0.0
3,6051,2003,0.0,0.0
4,6051,2004,0.4444444444444444,0.0
5,6051,2005,2.3333333333333335,0.4444444444444444
6,6051,2006,1.2222222222222223,2.3333333333333335
7,6051,2007,0.3333333333333333,1.2222222222222223
8,6051,2008,0.2222222222222222,0.3333333333333333
9,6051,2009,0.3333333333333333,0.2222222222222222
10,6051,2010,1.7777777777777777,0.3333333333333333
11,6051,2011,0.7777777777777778,1.7777777777777777
12,6051,2012,1.5555555555555556,0.7777777777777778
13,6051,2013,0.8888888888888888,1.5555555555555556
14,6051,2014,1.7777777777777777,0.8888888888888888
15,6051,2015,0.8888888888888888,1.7777777777777777
16,6051,2016,2.5555555555555554,0.8888888888888888
17,6051,2017,2.111111111111111,2.5555555555555554
18,6051,2018,1.6666666666666667,2.111111111111111
19,6051,2019,2.5555555555555554,1.6666666666666667
20,6051,2020,1.2222222222222223,2.5555555555555554
21,6051,2021,1.7777777777777777,1.2222222222222223
0,6053,2000,0.0,
1,6053,2001,0.0,0.0
2,6053,2002,0.0,0.0
3,6053,2003,0.0,0.0
4,6053,2004,1.0,0.0
5,6053,2005,3.4,1.0
6,6053,2006,0.6,3.4
7,6053,2007,1.4,0.6
8,6053,2008,0.4,1.4
9,6053,2009,0.6,0.4
10,6053,2010,2.6,0.6
11,6053,2011,1.0,2.6
12,6053,2012,2.4,1.0
13,6053,2013,1.0,2.4
14,6053,2014,3.2,1.0
15,6053,2015,1.0,3.2
16,6053,2016,3.6,1.0
17,6053,2017,2.2,3.6
18,6053,2018,1.8,2.2
19,6053,2019,4.4,1.8
20,6053,2020,1.8,4.4
21,6053,2021,3.8,1.8
0,6055,2000,0.0,
1,6055,2001,0.0,0.0
2,6055,2002,0.0,0.0
3,6055,2003,0.0,0.0
4,6055,2004,0.0,0.0
5,6055,2005,1.75,0.0
6,6055,2006,1.75,1.75
7,6055,2007,0.5,1.75
8,6055,2008,0.25,0.5
9,6055,2009,0.0,0.25
10,6055,2010,0.0,0.0
11,6055,2011,0.0,0.0
12,6055,2012,1.75,0.0
13,6055,2013,0.5,1.75
14,6055,2014,2.5,0.5
15,6055,2015,1.75,2.5
16,6055,2016,3.0,1.75
17,6055,2017,0.75,3.0
18,6055,2018,2.25,0.75
19,6055,2019,0.0,2.25
20,6055,2020,0.75,0.0
21,6055,2021,0.5,0.75
0,6057,2000,0.0,
1,6057,2001,0.0,0.0
2,6057,2002,0.0,0.0
3,6057,2003,0.25,0.0
4,6057,2004,0.25,0.25
5,6057,2005,2.75,0.25
6,6057,2006,3.0,2.75
7,6057,2007,0.25,3.0
8,6057,2008,0.5,0.25
9,6057,2009,0.0,0.5
10,6057,2010,0.75,0.0
11,6057,2011,0.25,0.75
12,6057,2012,3.25,0.25
13,6057,2013,1.0,3.25
14,6057,2014,1.75,1.0
15,6057,2015,2.0,1.75
16,6057,2016,3.25,2.0
17,6057,2017,3.5,3.25
18,6057,2018,2.5,3.5
19,6057,2019,0.25,2.5
20,6057,2020,0.5,0.25
21,6057,2021,0.5,0.5
0,6059,2000,0.0,
1,6059,2001,0.0,0.0
2,6059,2002,0.25,0.0
3,6059,2003,0.25,0.25
4,6059,2004,57.5,0.25
5,6059,2005,25.5,57.5
6,6059,2006,2.75,25.5
7,6059,2007,14.0,2.75
8,6059,2008,50.25,14.0
9,6059,2009,5.75,50.25
10,6059,2010,1.75,5.75
11,6059,2011,12.75,1.75
12,6059,2012,38.0,12.75
13,6059,2013,36.25,38.0
14,6059,2014,57.75,36.25
15,6059,2015,102.0,57.75
16,6059,2016,36.75,102.0
17,6059,2017,72.0,36.75
18,6059,2018,13.75,72.0
19,6059,2019,10.75,13.75
20,6059,2020,21.25,10.75
21,6059,2021,4.5,21.25
0,6061,2000,0.0,
1,6061,2001,0.0,0.0
2,6061,2002,0.0,0.0
3,6061,2003,0.125,0.0
4,6061,2004,0.5,0.125
5,6061,2005,6.5,0.5
6,6061,2006,2.875,6.5
7,6061,2007,1.25,2.875
8,6061,2008,1.0,1.25
9,6061,2009,0.0,1.0
10,6061,2010,0.875,0.0
11,6061,2011,0.25,0.875
12,6061,2012,3.125,0.25
13,6061,2013,1.625,3.125
14,6061,2014,1.875,1.625
15,6061,2015,1.5,1.875
16,6061,2016,5.125,1.5
17,6061,2017,2.875,5.125
18,6061,2018,2.0,2.875
19,6061,2019,0.5,2.0
20,6061,2020,0.875,0.5
21,6061,2021,0.75,0.875
0,6063,2000,0.0,
1,6063,2001,0.0,0.0
2,6063,2002,0.0,0.0
3,6063,2003,0.0,0.0
4,6063,2004,1.0,0.0
5,6063,2005,1.1666666666666667,1.0
6,6063,2006,1.5,1.1666666666666667
7,6063,2007,1.8333333333333333,1.5
8,6063,2008,0.3333333333333333,1.8333333333333333
9,6063,2009,0.0,0.3333333333333333
10,6063,2010,0.16666666666666666,0.0
11,6063,2011,0.3333333333333333,0.16666666666666666
12,6063,2012,1.3333333333333333,0.3333333333333333
13,6063,2013,3.0,1.3333333333333333
14,6063,2014,2.6666666666666665,3.0
15,6063,2015,5.5,2.6666666666666665
16,6063,2016,4.166666666666667,5.5
17,6063,2017,0.8333333333333334,4.166666666666667
18,6063,2018,2.0,0.8333333333333334
19,6063,2019,0.3333333333333333,2.0
20,6063,2020,1.1666666666666667,0.3333333333333333
21,6063,2021,1.8333333333333333,1.1666666666666667
0,6065,2000,0.0,
1,6065,2001,0.0,0.0
2,6065,2002,0.0,0.0
3,6065,2003,0.2,0.0
4,6065,2004,18.6,0.2
5,6065,2005,5.4,18.6
6,6065,2006,1.4,5.4
7,6065,2007,4.4,1.4
8,6065,2008,20.4,4.4
9,6065,2009,1.4,20.4
10,6065,2010,1.0,1.4
11,6065,2011,2.8,1.0
12,6065,2012,9.4,2.8
13,6065,2013,4.4,9.4
14,6065,2014,44.8,4.4
15,6065,2015,29.8,44.8
16,6065,2016,10.0,29.8
17,6065,2017,14.2,10.0
18,6065,2018,3.6,14.2
19,6065,2019,3.0,3.6
20,6065,2020,3.0,3.0
21,6065,2021,0.8,3.0
0,6067,2000,0.0,
1,6067,2001,0.0,0.0
2,6067,2002,0.0,0.0
3,6067,2003,0.0,0.0
4,6067,2004,0.0,0.0
5,6067,2005,4.25,0.0
6,6067,2006,2.125,4.25
7,6067,2007,0.75,2.125
8,6067,2008,1.25,0.75
9,6067,2009,1.5,1.25
10,6067,2010,1.5,1.5
11,6067,2011,1.125,1.5
12,6067,2012,3.5,1.125
13,6067,2013,1.75,3.5
14,6067,2014,3.875,1.75
15,6067,2015,1.0,3.875
16,6067,2016,4.5,1.0
17,6067,2017,2.0,4.5
18,6067,2018,3.625,2.0
19,6067,2019,0.875,3.625
20,6067,2020,1.5,0.875
21,6067,2021,1.375,1.5
0,6069,2000,0.0,
1,6069,2001,0.0,0.0
2,6069,2002,0.0,0.0
3,6069,2003,0.0,0.0
4,6069,2004,0.8,0.0
5,6069,2005,4.2,0.8
6,6069,2006,0.8,4.2
7,6069,2007,1.0,0.8
8,6069,2008,0.6,1.0
9,6069,2009,1.6,0.6
10,6069,2010,2.6,1.6
11,6069,2011,1.4,2.6
12,6069,2012,4.2,1.4
13,6069,2013,1.4,4.2
14,6069,2014,4.4,1.4
15,6069,2015,2.2,4.4
16,6069,2016,3.0,2.2
17,6069,2017,3.0,3.0
18,6069,2018,2.2,3.0
19,6069,2019,5.8,2.2
20,6069,2020,3.0,5.8
21,6069,2021,3.6,3.0
0,6071,2000,0.0,
1,6071,2001,0.0,0.0
2,6071,2002,0.125,0.0
3,6071,2003,0.125,0.125
4,6071,2004,28.625,0.125
5,6071,2005,16.375,28.625
6,6071,2006,4.25,16.375
7,6071,2007,11.125,4.25
8,6071,2008,27.0,11.125
9,6071,2009,4.5,27.0
10,6071,2010,1.375,4.5
11,6071,2011,10.0,1.375
12,6071,2012,22.375,10.0
13,6071,2013,21.125,22.375
14,6071,2014,51.5,21.125
15,6071,2015,51.375,51.5
16,6071,2016,20.5,51.375
17,6071,2017,36.25,20.5
18,6071,2018,7.125,36.25
19,6071,2019,11.375,7.125
20,6071,2020,12.5,11.375
21,6071,2021,2.875,12.5
0,6073,2000,0.0,
1,6073,2001,0.0,0.0
2,6073,2002,0.0,0.0
3,6073,2003,0.6666666666666666,0.0
4,6073,2004,23.0,0.6666666666666666
5,6073,2005,24.0,23.0
6,6073,2006,3.0,24.0
7,6073,2007,7.333333333333333,3.0
8,6073,2008,33.333333333333336,7.333333333333333
9,6073,2009,1.6666666666666667,33.333333333333336
10,6073,2010,0.3333333333333333,1.6666666666666667
11,6073,2011,5.333333333333333,0.3333333333333333
12,6073,2012,13.333333333333334,5.333333333333333
13,6073,2013,11.666666666666666,13.333333333333334
14,6073,2014,69.33333333333333,11.666666666666666
15,6073,2015,54.0,69.33333333333333
16,6073,2016,11.666666666666666,54.0
17,6073,2017,15.333333333333334,11.666666666666666
18,6073,2018,6.333333333333333,15.333333333333334
19,6073,2019,4.666666666666667,6.333333333333333
20,6073,2020,6.0,4.666666666666667
21,6073,2021,1.3333333333333333,6.0
0,6075,2000,0.0,
1,6075,2001,0.0,0.0
2,6075,2002,0.0,0.0
3,6075,2003,0.0,0.0
4,6075,2004,0.0,0.0
5,6075,2005,1.75,0.0
6,6075,2006,0.75,1.75
7,6075,2007,0.25,0.75
8,6075,2008,1.0,0.25
9,6075,2009,1.0,1.0
10,6075,2010,1.25,1.0
11,6075,2011,0.75,1.25
12,6075,2012,1.25,0.75
13,6075,2013,1.25,1.25
14,6075,2014,1.5,1.25
15,6075,2015,0.5,1.5
16,6075,2016,0.75,0.5
17,6075,2017,0.75,0.75
18,6075,2018,0.5,0.75
19,6075,2019,0.25,0.5
20,6075,2020,1.0,0.25
21,6075,2021,0.75,1.0
0,6077,2000,0.0,
1,6077,2001,0.0,0.0
2,6077,2002,0.0,0.0
3,6077,2003,0.0,0.0
4,6077,2004,0.3333333333333333,0.0
5,6077,2005,12.333333333333334,0.3333333333333333
6,6077,2006,1.5,12.333333333333334
7,6077,2007,2.6666666666666665,1.5
8,6077,2008,3.5,2.6666666666666665
9,6077,2009,2.5,3.5
10,6077,2010,3.5,2.5
11,6077,2011,2.0,3.5
12,6077,2012,6.166666666666667,2.0
13,6077,2013,2.6666666666666665,6.166666666666667
14,6077,2014,6.0,2.6666666666666665
15,6077,2015,2.0,6.0
16,6077,2016,8.0,2.0
17,6077,2017,3.1666666666666665,8.0
18,6077,2018,3.3333333333333335,3.1666666666666665
19,6077,2019,3.1666666666666665,3.3333333333333335
20,6077,2020,6.0,3.1666666666666665
21,6077,2021,1.6666666666666667,6.0
0,6079,2000,0.0,
1,6079,2001,0.0,0.0
2,6079,2002,0.0,0.0
3,6079,2003,0.0,0.0
4,6079,2004,4.0,0.0
5,6079,2005,6.0,4.0
6,6079,2006,4.75,6.0
7,6079,2007,10.75,4.75
8,6079,2008,0.25,10.75
9,6079,2009,2.5,0.25
10,6079,2010,2.0,2.5
11,6079,2011,3.5,2.0
12,6079,2012,3.5,3.5
13,6079,2013,4.25,3.5
14,6079,2014,2.5,4.25
15,6079,2015,2.0,2.5
16,6079,2016,4.75,2.0
17,6079,2017,4.75,4.75
18,6079,2018,1.0,4.75
19,6079,2019,5.25,1.0
20,6079,2020,1.75,5.25
21,6079,2021,3.25,1.75
0,6081,2000,0.0,
1,6081,2001,0.0,0.0
2,6081,2002,0.0,0.0
3,6081,2003,0.0,0.0
4,6081,2004,0.0,0.0
5,6081,2005,0.75,0.0
6,6081,2006,0.5,0.75
7,6081,2007,0.25,0.5
8,6081,2008,0.25,0.25
9,6081,2009,0.0,0.25
10,6081,2010,0.5,0.0
11,6081,2011,0.5,0.5
12,6081,2012,0.75,0.5
13,6081,2013,0.75,0.75
14,6081,2014,2.0,0.75
15,6081,2015,1.25,2.0
16,6081,2016,0.25,1.25
17,6081,2017,0.25,0.25
18,6081,2018,0.25,0.25
19,6081,2019,0.5,0.25
20,6081,2020,0.0,0.5
21,6081,2021,0.75,0.0
0,6083,2000,0.0,
1,6083,2001,0.0,0.0
2,6083,2002,0.0,0.0
3,6083,2003,0.0,0.0
4,6083,2004,6.0,0.0
5,6083,2005,6.666666666666667,6.0
6,6083,2006,7.333333333333333,6.666666666666667
7,6083,2007,13.0,7.333333333333333
8,6083,2008,0.0,13.0
9,6083,2009,3.0,0.0
10,6083,2010,2.3333333333333335,3.0
11,6083,2011,4.333333333333333,2.3333333333333335
12,6083,2012,5.666666666666667,4.333333333333333
13,6083,2013,5.666666666666667,5.666666666666667
14,6083,2014,3.0,5.666666666666667
15,6083,2015,4.333333333333333,3.0
16,6083,2016,6.333333333333333,4.333333333333333
17,6083,2017,6.333333333333333,6.333333333333333
18,6083,2018,1.6666666666666667,6.333333333333333
19,6083,2019,7.0,1.6666666666666667
20,6083,2020,2.0,7.0
21,6083,2021,2.3333333333333335,2.0
0,6085,2000,0.0,
1,6085,2001,0.0,0.0
2,6085,2002,0.0,0.0
3,6085,2003,0.0,0.0
4,6085,2004,0.0,0.0
5,6085,2005,4.5,0.0
6,6085,2006,0.16666666666666666,4.5
7,6085,2007,1.1666666666666667,0.16666666666666666
8,6085,2008,1.8333333333333333,1.1666666666666667
9,6085,2009,2.5,1.8333333333333333
10,6085,2010,1.8333333333333333,2.5
11,6085,2011,1.5,1.8333333333333333
12,6085,2012,4.0,1.5
13,6085,2013,1.1666666666666667,4.0
14,6085,2014,3.8333333333333335,1.1666666666666667
15,6085,2015,1.5,3.8333333333333335
16,6085,2016,3.6666666666666665,1.5
17,6085,2017,3.3333333333333335,3.6666666666666665
18,6085,2018,1.3333333333333333,3.3333333333333335
19,6085,2019,3.5,1.3333333333333333
20,6085,2020,5.666666666666667,3.5
21,6085,2021,1.5,5.666666666666667
0,6087,2000,0.0,
1,6087,2001,0.0,0.0
2,6087,2002,0.0,0.0
3,6087,2003,0.0,0.0
4,6087,2004,0.0,0.0
5,6087,2005,0.5,0.0
6,6087,2006,0.5,0.5
7,6087,2007,0.25,0.5
8,6087,2008,0.0,0.25
9,6087,2009,0.25,0.0
10,6087,2010,0.0,0.25
11,6087,2011,0.25,0.0
12,6087,2012,0.25,0.25
13,6087,2013,0.5,0.25
14,6087,2014,1.75,0.5
15,6087,2015,1.25,1.75
16,6087,2016,0.5,1.25
17,6087,2017,0.0,0.5
18,6087,2018,0.25,0.0
19,6087,2019,0.25,0.25
20,6087,2020,0.0,0.25
21,6087,2021,0.5,0.0
0,6089,2000,0.0,
1,6089,2001,0.0,0.0
2,6089,2002,0.0,0.0
3,6089,2003,0.0,0.0
4,6089,2004,0.5,0.0
5,6089,2005,0.5,0.5
6,6089,2006,0.5,0.5
7,6089,2007,0.16666666666666666,0.5
8,6089,2008,0.16666666666666666,0.16666666666666666
9,6089,2009,0.0,0.16666666666666666
10,6089,2010,0.0,0.0
11,6089,2011,0.16666666666666666,0.0
12,6089,2012,0.16666666666666666,0.16666666666666666
13,6089,2013,0.3333333333333333,0.16666666666666666
14,6089,2014,0.5,0.3333333333333333
15,6089,2015,0.6666666666666666,0.5
16,6089,2016,0.8333333333333334,0.6666666666666666
17,6089,2017,0.0,0.8333333333333334
18,6089,2018,0.16666666666666666,0.0
19,6089,2019,0.0,0.16666666666666666
20,6089,2020,0.16666666666666666,0.0
21,6089,2021,0.0,0.16666666666666666
0,6091,2000,0.0,
1,6091,2001,0.0,0.0
2,6091,2002,0.0,0.0
3,6091,2003,0.2,0.0
4,6091,2004,0.4,0.2
5,6091,2005,0.8,0.4
6,6091,2006,2.0,0.8
7,6091,2007,0.0,2.0
8,6091,2008,0.0,0.0
9,6091,2009,0.0,0.0
10,6091,2010,0.0,0.0
11,6091,2011,0.0,0.0
12,6091,2012,0.6,0.0
13,6091,2013,0.8,0.6
14,6091,2014,0.4,0.8
15,6091,2015,1.8,0.4
16,6091,2016,1.8,1.8
17,6091,2017,2.8,1.8
18,6091,2018,0.6,2.8
19,6091,2019,0.0,0.6
20,6091,2020,0.0,0.0
21,6091,2021,0.0,0.0
0,6093,2000,0.0,
1,6093,2001,0.0,0.0
2,6093,2002,0.0,0.0
3,6093,2003,0.0,0.0
4,6093,2004,0.375,0.0
5,6093,2005,0.125,0.375
6,6093,2006,0.5,0.125
7,6093,2007,0.625,0.5
8,6093,2008,0.0,0.625
9,6093,2009,0.0,0.0
10,6093,2010,0.0,0.0
11,6093,2011,0.0,0.0
12,6093,2012,0.125,0.0
13,6093,2013,0.125,0.125
14,6093,2014,0.25,0.125
15,6093,2015,0.125,0.25
16,6093,2016,0.125,0.125
17,6093,2017,0.125,0.125
18,6093,2018,0.25,0.125
19,6093,2019,0.0,0.25
20,6093,2020,0.25,0.0
21,6093,2021,0.375,0.25
0,6095,2000,0.0,
1,6095,2001,0.0,0.0
2,6095,2002,0.0,0.0
3,6095,2003,0.0,0.0
4,6095,2004,0.3333333333333333,0.0
5,6095,2005,9.333333333333334,0.3333333333333333
6,6095,2006,1.8333333333333333,9.333333333333334
7,6095,2007,1.8333333333333333,1.8333333333333333
8,6095,2008,1.8333333333333333,1.8333333333333333
9,6095,2009,0.6666666666666666,1.8333333333333333
10,6095,2010,1.8333333333333333,0.6666666666666666
11,6095,2011,0.6666666666666666,1.8333333333333333
12,6095,2012,4.5,0.6666666666666666
13,6095,2013,2.1666666666666665,4.5
14,6095,2014,3.3333333333333335,2.1666666666666665
15,6095,2015,1.5,3.3333333333333335
16,6095,2016,5.833333333333333,1.5
17,6095,2017,1.1666666666666667,5.833333333333333
18,6095,2018,3.8333333333333335,1.1666666666666667
19,6095,2019,0.6666666666666666,3.8333333333333335
20,6095,2020,1.6666666666666667,0.6666666666666666
21,6095,2021,1.3333333333333333,1.6666666666666667
0,6097,2000,0.0,
1,6097,2001,0.0,0.0
2,6097,2002,0.0,0.0
3,6097,2003,0.0,0.0
4,6097,2004,0.0,0.0
5,6097,2005,1.5,0.0
6,6097,2006,1.1666666666666667,1.5
7,6097,2007,0.6666666666666666,1.1666666666666667
8,6097,2008,0.6666666666666666,0.6666666666666666
9,6097,2009,0.6666666666666666,0.6666666666666666
10,6097,2010,0.6666666666666666,0.6666666666666666
11,6097,2011,0.5,0.6666666666666666
12,6097,2012,0.6666666666666666,0.5
13,6097,2013,1.1666666666666667,0.6666666666666666
14,6097,2014,1.6666666666666667,1.1666666666666667
15,6097,2015,1.1666666666666667,1.6666666666666667
16,6097,2016,0.8333333333333334,1.1666666666666667
17,6097,2017,0.3333333333333333,0.8333333333333334
18,6097,2018,0.5,0.3333333333333333
19,6097,2019,0.0,0.5
20,6097,2020,1.0,0.0
21,6097,2021,0.5,1.0
0,6099,2000,0.0,
1,6099,2001,0.0,0.0
2,6099,2002,0.0,0.0
3,6099,2003,0.0,0.0
4,6099,2004,0.0,0.0
5,6099,2005,3.0,0.0
6,6099,2006,0.7142857142857143,3.0
7,6099,2007,0.5714285714285714,0.7142857142857143
8,6099,2008,0.8571428571428571,0.5714285714285714
9,6099,2009,1.7142857142857142,0.8571428571428571
10,6099,2010,1.0,1.7142857142857142
11,6099,2011,0.7142857142857143,1.0
12,6099,2012,2.0,0.7142857142857143
13,6099,2013,1.1428571428571428,2.0
14,6099,2014,2.2857142857142856,1.1428571428571428
15,6099,2015,1.1428571428571428,2.2857142857142856
16,6099,2016,1.4285714285714286,1.1428571428571428
17,6099,2017,2.142857142857143,1.4285714285714286
18,6099,2018,1.7142857142857142,2.142857142857143
19,6099,2019,2.0,1.7142857142857142
20,6099,2020,1.2857142857142858,2.0
21,6099,2021,1.2857142857142858,1.2857142857142858
0,6101,2000,0.0,
1,6101,2001,0.0,0.0
2,6101,2002,0.0,0.0
3,6101,2003,0.0,0.0
4,6101,2004,0.3333333333333333,0.0
5,6101,2005,10.5,0.3333333333333333
6,6101,2006,2.8333333333333335,10.5
7,6101,2007,2.8333333333333335,2.8333333333333335
8,6101,2008,1.8333333333333333,2.8333333333333335
9,6101,2009,0.0,1.8333333333333333
10,6101,2010,1.8333333333333333,0.0
11,6101,2011,0.5,1.8333333333333333
12,6101,2012,6.833333333333333,0.5
13,6101,2013,3.6666666666666665,6.833333333333333
14,6101,2014,5.166666666666667,3.6666666666666665
15,6101,2015,6.0,5.166666666666667
16,6101,2016,9.333333333333334,6.0
17,6101,2017,1.5,9.333333333333334
18,6101,2018,6.333333333333333,1.5
19,6101,2019,1.3333333333333333,6.333333333333333
20,6101,2020,2.0,1.3333333333333333
21,6101,2021,2.8333333333333335,2.0
0,6103,2000,0.0,
1,6103,2001,0.0,0.0
2,6103,2002,0.0,0.0
3,6103,2003,0.0,0.0
4,6103,2004,0.6666666666666666,0.0
5,6103,2005,1.1666666666666667,0.6666666666666666
6,6103,2006,1.0,1.1666666666666667
7,6103,2007,2.3333333333333335,1.0
8,6103,2008,0.16666666666666666,2.3333333333333335
9,6103,2009,0.0,0.16666666666666666
10,6103,2010,0.16666666666666666,0.0
11,6103,2011,0.3333333333333333,0.16666666666666666
12,6103,2012,1.0,0.3333333333333333
13,6103,2013,2.1666666666666665,1.0
14,6103,2014,2.6666666666666665,2.1666666666666665
15,6103,2015,5.666666666666667,2.6666666666666665
16,6103,2016,2.3333333333333335,5.666666666666667
17,6103,2017,0.6666666666666666,2.3333333333333335
18,6103,2018,1.6666666666666667,0.6666666666666666
19,6103,2019,0.3333333333333333,1.6666666666666667
20,6103,2020,1.0,0.3333333333333333
21,6103,2021,2.0,1.0
0,6105,2000,0.0,
1,6105,2001,0.0,0.0
2,6105,2002,0.0,0.0
3,6105,2003,0.0,0.0
4,6105,2004,1.0,0.0
5,6105,2005,0.6,1.0
6,6105,2006,0.6,0.6
7,6105,2007,1.4,0.6
8,6105,2008,0.2,1.4
9,6105,2009,0.0,0.2
10,6105,2010,0.0,0.0
11,6105,2011,0.2,0.0
12,6105,2012,0.4,0.2
13,6105,2013,0.6,0.4
14,6105,2014,1.2,0.6
15,6105,2015,1.4,1.2
16,6105,2016,1.2,1.4
17,6105,2017,0.2,1.2
18,6105,2018,0.6,0.2
19,6105,2019,0.0,0.6
20,6105,2020,0.6,0.0
21,6105,2021,0.4,0.6
0,6107,2000,0.0,
1,6107,2001,0.0,0.0
2,6107,2002,0.0,0.0
3,6107,2003,0.0,0.0
4,6107,2004,5.0,0.0
5,6107,2005,9.25,5.0
6,6107,2006,5.25,9.25
7,6107,2007,11.5,5.25
8,6107,2008,0.5,11.5
9,6107,2009,3.0,0.5
10,6107,2010,5.0,3.0
11,6107,2011,4.25,5.0
12,6107,2012,6.25,4.25
13,6107,2013,5.25,6.25
14,6107,2014,6.0,5.25
15,6107,2015,3.25,6.0
16,6107,2016,7.75,3.25
17,6107,2017,7.5,7.75
18,6107,2018,3.25,7.5
19,6107,2019,10.5,3.25
20,6107,2020,3.75,10.5
21,6107,2021,5.75,3.75
0,6109,2000,0.0,
1,6109,2001,0.0,0.0
2,6109,2002,0.0,0.0
3,6109,2003,0.0,0.0
4,6109,2004,0.0,0.0
5,6109,2005,4.166666666666667,0.0
6,6109,2006,0.3333333333333333,4.166666666666667
7,6109,2007,1.0,0.3333333333333333
8,6109,2008,1.5,1.0
9,6109,2009,1.8333333333333333,1.5
10,6109,2010,2.1666666666666665,1.8333333333333333
11,6109,2011,1.3333333333333333,2.1666666666666665
12,6109,2012,2.6666666666666665,1.3333333333333333
13,6109,2013,1.6666666666666667,2.6666666666666665
14,6109,2014,3.8333333333333335,1.6666666666666667
15,6109,2015,1.8333333333333333,3.8333333333333335
16,6109,2016,4.5,1.8333333333333333
17,6109,2017,2.6666666666666665,4.5
18,6109,2018,1.8333333333333333,2.6666666666666665
19,6109,2019,2.5,1.8333333333333333
20,6109,2020,5.0,2.5
21,6109,2021,1.0,5.0
0,6111,2000,0.0,
1,6111,2001,0.0,0.0
2,6111,2002,0.3333333333333333,0.0
3,6111,2003,0.0,0.3333333333333333
4,6111,2004,47.333333333333336,0.0
5,6111,2005,16.666666666666668,47.333333333333336
6,6111,2006,8.0,16.666666666666668
7,6111,2007,22.333333333333332,8.0
8,6111,2008,36.0,22.333333333333332
9,6111,2009,8.0,36.0
10,6111,2010,3.3333333333333335,8.0
11,6111,2011,18.333333333333332,3.3333333333333335
12,6111,2012,44.0,18.333333333333332
13,6111,2013,42.0,44.0
14,6111,2014,67.66666666666667,42.0
15,6111,2015,82.33333333333333,67.66666666666667
16,6111,2016,42.333333333333336,82.33333333333333
17,6111,2017,80.33333333333333,42.333333333333336
18,6111,2018,12.666666666666666,80.33333333333333
19,6111,2019,15.333333333333334,12.666666666666666
20,6111,2020,27.0,15.333333333333334
21,6111,2021,6.666666666666667,27.0
0,6113,2000,0.0,
1,6113,2001,0.0,0.0
2,6113,2002,0.0,0.0
3,6113,2003,0.0,0.0
4,6113,2004,0.3333333333333333,0.0
5,6113,2005,8.166666666666666,0.3333333333333333
6,6113,2006,1.8333333333333333,8.166666666666666
7,6113,2007,2.0,1.8333333333333333
8,6113,2008,1.5,2.0
9,6113,2009,0.0,1.5
10,6113,2010,1.1666666666666667,0.0
11,6113,2011,0.16666666666666666,1.1666666666666667
12,6113,2012,4.0,0.16666666666666666
13,6113,2013,1.8333333333333333,4.0
14,6113,2014,2.8333333333333335,1.8333333333333333
15,6113,2015,1.0,2.8333333333333335
16,6113,2016,5.166666666666667,1.0
17,6113,2017,0.6666666666666666,5.166666666666667
18,6113,2018,2.1666666666666665,0.6666666666666666
19,6113,2019,0.8333333333333334,2.1666666666666665
20,6113,2020,1.3333333333333333,0.8333333333333334
21,6113,2021,1.0,1.3333333333333333
0,6115,2000,0.0,
1,6115,2001,0.0,0.0
2,6115,2002,0.0,0.0
3,6115,2003,0.0,0.0
4,6115,2004,0.0,0.0
5,6115,2005,2.3333333333333335,0.0
6,6115,2006,1.6666666666666667,2.3333333333333335
7,6115,2007,1.3333333333333333,1.6666666666666667
8,6115,2008,0.5,1.3333333333333333
9,6115,2009,0.0,0.5
10,6115,2010,0.6666666666666666,0.0
11,6115,2011,0.3333333333333333,0.6666666666666666
12,6115,2012,2.8333333333333335,0.3333333333333333
13,6115,2013,2.3333333333333335,2.8333333333333335
14,6115,2014,3.1666666666666665,2.3333333333333335
15,6115,2015,4.0,3.1666666666666665
16,6115,2016,3.5,4.0
17,6115,2017,0.8333333333333334,3.5
18,6115,2018,3.0,0.8333333333333334
19,6115,2019,0.5,3.0
20,6115,2020,1.1666666666666667,0.5
21,6115,2021,1.8333333333333333,1.1666666666666667
0,8001,2000,0.0,
1,8001,2001,0.0,0.0
2,8001,2002,0.2857142857142857,0.0
3,8001,2003,39.0,0.2857142857142857
4,8001,2004,0.7142857142857143,39.0
5,8001,2005,1.4285714285714286,0.7142857142857143
6,8001,2006,3.4285714285714284,1.4285714285714286
7,8001,2007,5.714285714285714,3.4285714285714284
8,8001,2008,1.5714285714285714,5.714285714285714
9,8001,2009,1.2857142857142858,1.5714285714285714
10,8001,2010,1.5714285714285714,1.2857142857142858
11,8001,2011,0.0,1.5714285714285714
12,8001,2012,2.4285714285714284,0.0
13,8001,2013,4.428571428571429,2.4285714285714284
14,8001,2014,2.4285714285714284,4.428571428571429
15,8001,2015,4.285714285714286,2.4285714285714284
16,8001,2016,4.428571428571429,4.285714285714286
17,8001,2017,1.8571428571428572,4.428571428571429
18,8001,2018,3.142857142857143,1.8571428571428572
19,8001,2019,1.7142857142857142,3.142857142857143
20,8001,2020,0.7142857142857143,1.7142857142857142
21,8001,2021,6.714285714285714,0.7142857142857143
0,8003,2000,0.0,
1,8003,2001,0.0,0.0
2,8003,2002,0.0,0.0
3,8003,2003,0.6,0.0
